max,mean,median,min,n,p10,p90,ratio,std
0.6610687022900765,0.2774393729823901,0.24785539215686275,0.10416666666666669,22,0.10731324544883866,0.4521817876907596,apex_position_in_interval,0.16587662628992217
0.8674157303370792,0.512412855448283,0.47473636831275745,0.2662037037037037,22,0.29292390046296296,0.8325317073170729,base_position_in_interval,0.2049877861428182
0.6279999999999996,0.234973482465893,0.19134114583333356,0.061235955056179646,22,0.13667028985507265,0.3938227201257867,triangle_height_ratio,0.12392115913415291
8.917431192660572,1.508461066283049,1.0508155446086465,0.4680851063829792,22,0.8660162219348752,1.6684928878778738,base_width_over_height,1.7076742661674953
1.7991621584074322,-0.005546858060260809,0.013550122443839555,-1.9005799874576865,22,-0.6522283328087947,0.6703534196659874,horizontal_displacement_normalized,0.680654331336647
