marker,feature,n,median,mad,p10,p90,min,max
h12,stage3_apex_r_projective_over_round_inner,11,0.8693280193970316,0.01037988500956677,0.8585451000089385,0.8860687651121569,0.8579112742998863,0.8907121014447787
h12,stage3_apex_r_simple,11,0.5531639984984014,0.0033529566594898697,0.5498110418389115,0.5777125067655448,0.5494375640863769,0.5801163641822848
h12,stage3_apex_tangential_offset_canonical,11,-0.0005420871122519004,0.0022350543440880634,-0.007106064364155644,0.00575855360084529,-0.017583563699748395,0.0070467140382122675
h12,stage3_apex_to_base_span_projective,11,0.21974364199435714,0.005358933050037762,0.2024555207438654,0.22230674434765307,0.1982454214158766,0.2251025750443949
h12,stage3_apex_to_base_span_simple,11,0.2478616704474228,0.01481613718603747,0.20535938690838862,0.26267780763346027,0.1907195374443738,0.27038119573200015
h12,stage3_axis_incidence_canonical,11,-0.002006783161831625,0.004953964029304719,-0.010751378204806376,0.0077042705830645195,-0.041101832076953455,0.020798814056252345
h12,stage3_base_half_width_symmetry,11,-1.0943705654002814e-18,2.1371476632114947e-16,-2.7027401166121403e-16,2.8720846917879157e-16,-9.265300608749874e-16,3.6247453925932097e-16
h12,stage3_base_line_angular_deviation_deg,11,-1.0004277697519253,0.8275462609655155,-1.8651315193517344,3.3908704100803555,-3.650026234390501,3.5581211767305256
h12,stage3_base_r_projective,11,0.8069759574537402,0.0023641953888773326,0.8037351977616518,0.8137897639737885,0.8000117098960844,0.8140321664454268
h12,stage3_base_r_projective_over_round_outer,11,0.982918340382144,0.0028796533360260224,0.9789710082358731,0.9912177393103393,0.9744357002388361,0.9915129920163542
h12,stage3_base_r_simple,11,0.8019737091720212,0.013345692572328538,0.7595714904492794,0.8227787255887983,0.7401571015307506,0.8255741772129676
h12,stage3_base_tangential_offset_canonical,11,-0.001915015186362902,0.0017276143448652173,-0.0036426295312281193,0.006622137762338288,-0.037988507036346916,0.0070961739887594
h12,stage3_base_to_minute_track_gap_projective,11,0.08402404254625984,0.0023641953888773326,0.07721023602621152,0.0872648022383482,0.07696783355457326,0.09098829010391563
h12,stage3_base_to_minute_track_gap_simple,11,0.08902629082797886,0.013345692572328482,0.06822127441120174,0.13142850955072066,0.06542582278703246,0.1508428984692493
h12,stage3_base_width_over_height,11,0.8813978009498247,0.03183275170870059,0.8495650492411241,1.0674316344432264,0.8390500051599088,1.0682355113339312
h12,stage3_centre_r_projective,11,0.7368203022845754,0.002407076911303152,0.7337196066675408,0.7407331099664317,0.7321933951418125,0.7427944724308162
h12,stage3_centre_r_projective_over_round_centre,11,0.9811189111645479,0.003205162331961553,0.9769901553495882,0.9863290412335974,0.9749579163006825,0.9890738647547486
h12,stage3_centre_r_simple,11,0.7236472208870468,0.012053855592699003,0.6851009180287337,0.7357010764797458,0.6696397320162576,0.7399157078726937
h12,stage3_centre_to_minute_track_gap_projective,11,0.15417969771542456,0.0024070769113030965,0.1502668900335683,0.15728039333245925,0.14820552756918387,0.15880660485818748
h12,stage3_centre_to_minute_track_gap_simple,11,0.16735277911295326,0.012053855592699003,0.15529892352025426,0.20589908197126633,0.15108429212730634,0.22136026798374242
h12,stage3_centroid_angular_offset_deg,11,-0.06564192314558853,0.20750040360681438,-0.28634849767350645,0.40187776583016066,-3.0568931308218428,0.5006089689654549
h12,stage3_centroid_position_within_span,11,0.662170121618347,0.011935602219114827,0.6301971228923506,0.6757711099454411,0.6295343195644242,0.6769277499228744
h12,stage3_centroid_tangential_offset_canonical,11,-0.0008351100781165806,0.002566575827405424,-0.0035073654605016495,0.004793075955321153,-0.035733624674322964,0.0063066779295670805
h12,stage3_symmetry_axis_angular_deviation_deg,11,0.00907808476796522,0.48787975459383753,-0.9163108000832507,0.5079023022008193,-6.120203501109458,1.352699522233859
h12,stage3_triangle_height_over_minute_track_r,11,0.2781941572567639,0.016641313011692083,0.2305012131275525,0.29483547026845597,0.21539619911250513,0.30346182736475846
global,n_markers_segmented,11,11.0,0.0,11.0,11.0,6.5,11.0
global,pose_confidence,11,0.8565505312730632,0.06878196490343502,0.7877685663696282,0.9491624474374569,0.7741248726224297,0.9610083434140432
global,tilt_deg,11,5.193792188390088,0.6566084653839868,4.246242030501378,6.334277521630909,3.0891988432543824,6.90383259243386
