source_class,feature,n,median,mad,p10,p90,min,max
auction_house,date_dx_window,4,0.05886090311932999,0.04516928283529121,-0.0017095340644961024,0.10450055242846247,-0.008813992864412418,0.10520610213922438
auction_house,date_dy_window,4,-0.038054971493301476,0.0513279970006757,-0.11456758910878981,0.013591041264060456,-0.1257017291115876,0.014068064899089804
auction_house,date_offset_norm,4,0.10487578251057014,0.008157829461214898,0.09396151593161856,0.12005124803889897,0.0898268602550135,0.12601213183666568
auction_house,date_window_h_px,4,43.0,6.0,35.9,49.4,35.0,50.0
auction_house,date_window_w_px,4,55.0,11.5,42.1,71.05,40.0,74.5
auction_house,dial_radius_px,4,240.29000747680664,7.265779361724711,197.64788272857652,248.82342490768414,181.1284082031248,250.72488201141334
auction_house,h01.angular_residual_deg,4,-0.10354025363497499,0.08104625143919009,-0.19342033526789634,0.18872601240068687,-0.20667108055849326,0.2887136938638868
auction_house,h01.anisotropy,4,1.1518098953798912,0.01794463879440622,1.116960610147498,1.1737193065486968,1.1054677912729327,1.1796664651102962
auction_house,h01.area_norm,4,0.019272798329520006,0.0005848700177467671,0.018539664984966054,0.02022705042351302,0.018317269994755275,0.020544210592054826
auction_house,h01.centre_r,4,0.7485122847751253,0.0042830188741384,0.726771582520918,0.7531781329805628,0.7188795439316396,0.7537523769775113
auction_house,h01.centre_t,4,-0.0013587902918401618,0.0010661401595447456,-0.0025397852382326863,0.002270971870984096,-0.0027120674185043547,0.003492725715440792
auction_house,h01.diameter_over_dial,4,0.15664490607276055,0.0024305796112914363,0.15358967760566142,0.16046755781621894,0.15265270432194986,0.16173342678979874
auction_house,h01.inner_r,4,0.667371072061832,0.0040978561973276095,0.6479727243590565,0.6719678240035368,0.6408808397020318,0.6727161676201028
auction_house,h01.inner_t,4,-0.012435363471843236,0.0044275873877293315,-0.01810451049792585,-0.0032307265583435977,-0.01996684995545578,0.00014682285093647884
auction_house,h01.outer_r,4,0.8282345406331479,0.0058000450079230825,0.8049265064647773,0.834889690663433,0.7965068985863404,0.8361723481969761
auction_house,h01.outer_t,4,-0.0010301099996143231,0.005514825972961185,-0.009848027968767048,0.004840662859166326,-0.011645010487655705,0.005374583187895521
auction_house,h01.radial_span,4,0.15961622921037272,0.002212872035686847,0.15669243785853498,0.16418100239583652,0.15562605888430864,0.16595065929875974
auction_house,h01.segmentation_confidence,4,0.8969190104058344,0.013384562871449679,0.8784765612406938,0.9168815158888761,0.8708897318001575,0.9251197980370844
auction_house,h02.angular_residual_deg,4,0.43314021734268326,0.07178977011418564,-0.22647239237786337,0.5062644377154399,-0.4798262346290585,0.5082661131032964
auction_house,h02.anisotropy,4,2.019675293279671,0.2028741881004128,1.3702183246069672,2.2594330975164945,1.1393075442155454,2.3147585217211097
auction_house,h02.area_norm,4,0.023280418905351753,0.0022016611351372145,0.019308182583653417,0.02595817303591305,0.018039265008601417,0.026672312529049176
auction_house,h02.centre_r,4,0.7355511163990595,0.0011573207135252561,0.7261620110362648,0.7370910235800346,0.7222241892571672,0.7376649032812095
auction_house,h02.centre_t,4,0.005451535024583579,0.0010392647161967805,-0.0029735918421856574,0.006512054203148945,-0.0061617339735401955,0.006543935896701825
auction_house,h02.diameter_over_dial,4,0.17212651076304386,0.00794865338736965,0.15653820589069448,0.1817583190808809,0.15146068925734527,0.18428305147658194
auction_house,h02.inner_r,4,0.6221766204949176,0.0008210130250724257,0.6213112067344067,0.6364296600613913,0.621244605631249,0.6422338150813902
auction_house,h02.inner_t,4,0.022429150690812957,0.012195935754437288,-0.032944709001958415,0.03508103854133239,-0.05193805364990389,0.035764966685455604
auction_house,h02.outer_r,4,0.8306561043753218,0.013594541161824458,0.8076683862652244,0.8485296789788899,0.7990580603140964,0.8549482291415054
auction_house,h02.outer_t,4,0.011630769181734238,0.012754107209480878,-0.0035048983162710152,0.04489724274448671,-0.0070772387490575794,0.056239928633593506
auction_house,h02.radial_span,4,0.2084794838804042,0.014415554186896884,0.17123872620383312,0.22721847224448322,0.15682424523270616,0.23370362351025642
auction_house,h02.segmentation_confidence,4,0.6270229882988738,0.08143106222851493,0.530931219293516,0.8448248612374055,0.5089401591282517,0.9189773945168872
auction_house,h04.angular_residual_deg,4,0.038787466288143335,0.09271094892736365,-0.06710588616783753,0.1958002594449468,-0.08687949146076335,0.23748219646679658
auction_house,h04.anisotropy,4,1.2550248320828585,0.041819031399143225,1.1866202918180069,1.3130000048452277,1.1579163508435326,1.3372342168900666
auction_house,h04.area_norm,4,0.019888193873818735,0.0005397358045027712,0.01928095500952681,0.021056440113668643,0.019179700419843074,0.02139812643573437
auction_house,h04.centre_r,4,0.7489972878825565,0.006853177100822061,0.7309255235231699,0.7574934269911824,0.7243572411182809,0.7599578700028882
auction_house,h04.centre_t,4,0.000509925494617175,0.0012226465221681637,-0.0008885727028087209,0.002394847081929222,-0.0011523502156953191,0.0028670917619098846
auction_house,h04.diameter_over_dial,4,0.15912250312565188,0.002205600578832567,0.15662801721245515,0.16372405795248748,0.1561946892109089,0.1650604154884504
auction_house,h04.inner_r,4,0.6663933994689248,0.003906470851304689,0.6493097556559493,0.6718273799389614,0.6420257783665919,0.674118644367059
auction_house,h04.inner_t,4,0.001272559320227365,0.0021444215421387858,-0.0009012111087498581,0.0070143999172311245,-0.000945234439007514,0.008587596176643009
auction_house,h04.outer_r,4,0.8321811873777766,0.009178652256102982,0.8127904531529706,0.8433057824641681,0.8063289078482173,0.8462246967096009
auction_house,h04.outer_t,4,-0.0046142512135980696,0.001699814838000857,-0.006787828353583797,0.0005891297051270074,-0.007498471806561102,0.0025982604918497465
auction_house,h04.radial_span,4,0.16715850788319186,0.0039014614304582196,0.1623841215175493,0.1714784025252068,0.16156168953294525,0.17210605234254184
auction_house,h04.segmentation_confidence,4,0.8604280969393139,0.02202903250472482,0.8375580151936962,0.8871612647982473,0.836296441332357,0.8900784469938647
auction_house,h05.angular_residual_deg,4,0.25958067802696405,0.043055043555197514,0.037963022933893614,0.31020004069109214,-0.04666843819904898,0.32154651935448797
auction_house,h05.anisotropy,4,1.3905546222444711,0.12203842850573998,1.1659776320637003,1.5155441756210908,1.1188706146984588,1.51997086292741
auction_house,h05.area_norm,4,0.0213194327654206,0.0022149342718348793,0.019035174959890398,0.02380953027149799,0.01893118965934741,0.0240017325865612
auction_house,h05.centre_r,4,0.7525960198338211,0.008921430310497303,0.7305957820899278,0.7628188922421438,0.7235961766565167,0.7647710553888819
auction_house,h05.centre_t,4,0.003301430377744191,0.0005563885855906642,0.0005169003529190532,0.004016830137274822,-0.000608386521688542,0.00425534689818477
auction_house,h05.diameter_over_dial,4,0.16454128322232997,0.008605310694123222,0.15566335715106436,0.17410935763638,0.15525443408535075,0.1748140585632869
auction_house,h05.inner_r,4,0.6679670117705347,0.004940812518382409,0.6490586181767067,0.6741676467254107,0.6417227022481298,0.6760573803801511
auction_house,h05.inner_t,4,-0.0012342703443129488,0.003869327526575733,-0.005504072440844263,0.003009661740224007,-0.006077066425783678,0.00357156857716584
auction_house,h05.outer_r,4,0.851346309938233,0.026031323286319852,0.8121657101679993,0.8781993857694531,0.8056498568053574,0.8794320145868035
auction_house,h05.outer_t,4,0.019862733107039413,0.01991156859172695,-0.005361475360880615,0.040772966465269074,-0.008708318986216268,0.04227096361502314
auction_house,h05.radial_span,4,0.18365089438194004,0.020818914553695667,0.1620136752367126,0.204907878827229,0.1611936126707776,0.20556498366461895
auction_house,h05.segmentation_confidence,4,0.8062453221371483,0.07307560550398373,0.7313506473220474,0.8996917668283139,0.7286220433553716,0.910371129313303
auction_house,h06.angular_residual_deg,4,0.09407541310712375,0.29991861721742197,-0.27524094129304544,0.5451022317791805,-0.37933754706716627,0.6842176079555387
auction_house,h06.anisotropy,4,4.943298487033219,0.3696688263892316,4.473963335658229,5.365163423492808,4.375324792731806,5.443457588598344
auction_house,h06.area_norm,4,0.026989966542246085,0.0005262811864905452,0.022852388812296554,0.02756956039180657,0.021247569583239197,0.027649529386411482
auction_house,h06.axis_residual_deg,4,0.004374718560157476,0.22771288976834825,-0.31181786768047315,2.9991033184257088,-0.44453741238889677,4.2797668689733825
auction_house,h06.centre_r,4,0.6884815535489865,0.0019024412485622033,0.6725080372366755,0.6909326406345031,0.6658897416697607,0.6917556093899346
auction_house,h06.centre_t,4,0.0011016360953514245,0.0035874772390019427,-0.003323491003055194,0.006524128044791062,-0.004579965792162208,0.008208044912912226
auction_house,h06.diameter_over_dial,4,0.18525403361869974,0.001801943613750287,0.1693071932920417,0.1872841734713753,0.16300059873051845,0.1876264678297632
auction_house,h06.inner_r,4,0.5605849138715999,0.0024975546343523614,0.5578410330326994,0.5646865492244816,0.557471543725877,0.56563793332301
auction_house,h06.inner_t,4,0.0005097771715325897,0.03656122137025049,-0.03740761321342096,0.04028763739068528,-0.03944186673547557,0.04311923512739665
auction_house,h06.outer_r,4,0.8151103179962371,0.0004497698513551973,0.7888097646212691,0.815591997417526,0.7776966685719345,0.8156398617724265
auction_house,h06.outer_t,4,0.005924371314055366,0.02637278065579554,-0.03644066486188342,0.03831427260756999,-0.049741403625215265,0.04733995356414861
auction_house,h06.radial_span,4,0.25105802483744133,0.004162968723400717,0.22824815985624594,0.256399923355125,0.21899349382331645,0.2581683180465495
auction_house,h06.segmentation_confidence,4,0.788564477474451,0.025315616935644714,0.7561410053735452,0.8538406469531021,0.7454792226256535,0.878582157148599
