source_id,physical_watch_id,class_label,provenance,split,factory,local_path,tilt_deg,dial_radius_px,n_round_segmented,round_hours_contributing,corridor_suppressed_reason,triangle_segmented,triangle_suppressed_reason,triangle_confidence,triangle_solidity,triangle_axis_agreement_deg,projective_correspondences_available,projective_suppressed_reason,projective_fit_a,projective_fit_c,projective_fit_max_abs_residual_canon,projective_fit_condition_ok,corridor_inner_residual_px,corridor_centre_residual_px,corridor_outer_residual_px,apex_r_simple,centre_r_simple,base_r_simple,apex_to_base_span_simple,base_to_minute_track_gap_simple,centre_to_minute_track_gap_simple,triangle_height_over_minute_track_r,base_width_over_height,base_half_width_symmetry,centroid_position_within_span,apex_tangential_offset_canonical,base_tangential_offset_canonical,axis_incidence_canonical,centroid_tangential_offset_canonical,centroid_angular_offset_deg,symmetry_axis_angular_deviation_deg,base_line_angular_deviation_deg,apex_r_projective,centre_r_projective,base_r_projective,apex_to_base_span_projective,base_to_minute_track_gap_projective,centre_to_minute_track_gap_projective,apex_r_projective_over_round_inner,centre_r_projective_over_round_centre,base_r_projective_over_round_outer
gen_wex_3KSuGhC,gen_wex_3KSuGhC,gen,gen_candidate,calibration,Rolex,gen/calibration/gen_wex_3KSuGhC/image_00.jpg,5.541468770645133,315.5879981231691,8,"1,2,4,5,7,8,10,11",,True,,0.991367829573273,0.9707338380896913,0.3452868170690806,True,,0.6961978956640137,-0.39831581751534917,0.01361788044549661,True,1.6558836724972976,0.676557946669564,0.4905352779552038,0.551971414226954,0.7359864704754111,0.8239313661238682,0.27195995189691424,0.06706863387613182,0.1550135295245889,0.3052399684283422,0.8268721312799732,2.4684411366672393e-16,0.676625565510497,0.0038613941177255942,0.006056660392864855,0.0005941110338016112,0.005347464408955027,0.41628720464706,0.46248265553836504,2.5057524759511383,0.6025514898888167,0.7439068855219951,0.8043198041696337,0.20176831428081698,0.08668019583036635,0.14709311447800488,0.8848039499101565,0.9905551072197005,0.979683074506253
gen_wex_3KSuGhC,gen_wex_3KSuGhC,gen,gen_candidate,calibration,Rolex,gen/calibration/gen_wex_3KSuGhC/image_02.jpg,20.730412452071786,352.7894042968747,2,"7,8","only 2 of 8 round hour markers (1,2,4,5,7,8,10,11) segmented in this photo -- marker_consensus.MIN_PEERS_FOR_CONIC requires at least 5 to fit a 5-degree-of-freedom conic; corridor omitted, not fabricated",True,,0.8145742070382747,0.9087591240875912,5.060410237759939,False,"only 2 of 8 round hour markers (1,2,4,5,7,8,10,11) segmented in this photo -- marker_consensus.MIN_PEERS_FOR_CONIC requires at least 5 to fit a 5-degree-of-freedom conic; corridor omitted, not fabricated",,,,,,,,0.5359093463759124,0.658773048549895,0.7399937779372601,0.2040844315613477,0.15100622206273995,0.23222695145010497,0.22997421004306895,1.0303595087836952,-3.2865831474283845e-16,0.6020238841052895,-0.11788631173088775,-0.1362283974951066,0.06944157230749681,-0.1261771478501188,-10.842748289989185,-5.135659349587156,3.450257764199771,,,,,,,,,
gen_wex_3KSuGhC,gen_wex_3KSuGhC,gen,gen_candidate,calibration,Rolex,gen/calibration/gen_wex_3KSuGhC/image_03.jpg,4.41799195334961,324.3897257995603,2,"1,11","only 2 of 8 round hour markers (1,2,4,5,7,8,10,11) segmented in this photo -- marker_consensus.MIN_PEERS_FOR_CONIC requires at least 5 to fit a 5-degree-of-freedom conic; corridor omitted, not fabricated",True,,0.006659036520653456,0.6046613255644574,25.143826540246124,False,"only 2 of 8 round hour markers (1,2,4,5,7,8,10,11) segmented in this photo -- marker_consensus.MIN_PEERS_FOR_CONIC requires at least 5 to fit a 5-degree-of-freedom conic; corridor omitted, not fabricated",,,,,,,,0.5374396352747148,0.6590576032219906,0.6949171851175994,0.15747754984288453,0.19608281488240065,0.23194239677800943,0.24141534978618992,1.4183614639120428,1.8194944145475765e-16,0.7722876566762316,-0.10693639475509117,0.0395876458510696,0.4443860061599383,0.005472641619516969,0.4757582030741417,42.93646318355682,-3.8612799256232133,,,,,,,,,
gen_wex_3KSuGhC,gen_wex_3KSuGhC,gen,gen_candidate,calibration,Rolex,gen/calibration/gen_wex_3KSuGhC/image_04.jpg,3.7493298864961964,458.26770721435514,2,"1,11","only 2 of 8 round hour markers (1,2,4,5,7,8,10,11) segmented in this photo -- marker_consensus.MIN_PEERS_FOR_CONIC requires at least 5 to fit a 5-degree-of-freedom conic; corridor omitted, not fabricated",True,,0.9514337868993679,0.9381021897810219,1.262773654369397,False,"only 2 of 8 round hour markers (1,2,4,5,7,8,10,11) segmented in this photo -- marker_consensus.MIN_PEERS_FOR_CONIC requires at least 5 to fit a 5-degree-of-freedom conic; corridor omitted, not fabricated",,,,,,,,0.5488220543872475,0.6573784870140348,0.7220573934497925,0.17323533906254496,0.16894260655020754,0.23362151298596523,0.19521583646799362,1.1411375000361137,4.894265844230707e-16,0.6266413839937937,-0.010333946180646605,-0.025945006741745373,-0.03896512856517939,-0.019505957341170683,-1.6996011087622327,-5.149286777967015,-0.06397496518798935,,,,,,,,,
gen_wex_e99gXKb,gen_wex_e99gXKb,gen,gen_candidate,calibration,Rolex,gen/calibration/gen_wex_e99gXKb/image_00.jpg,6.877377609921287,308.2576431274415,8,"1,2,4,5,7,8,10,11",,True,,0.9758363727872595,0.9509369676320273,0.9665450885096192,True,,0.8520552042537641,-0.1971364917641934,0.0018511970074325257,True,0.6217834724542866,0.2834051795321178,0.280107718089582,0.5716692241928715,0.7374641135592881,0.823188458740481,0.2515192345476095,0.06781154125951905,0.15353588644071192,0.28239872273150546,0.8495156550259595,-5.193957732953827e-16,0.6591737990321916,0.002388843084823595,0.00941174602430681,0.013567978064534594,0.005302611670195301,0.41196856606700594,1.5993932930264867,-2.140972219320797,0.5925555821333228,0.7393596154223849,0.8115542690750733,0.2189986869417505,0.07944573092492668,0.15164038457761508,0.870125671267728,0.9845001536915912,0.988494846620065
gen_wex_e99gXKb,gen_wex_e99gXKb,gen,gen_candidate,calibration,Rolex,gen/calibration/gen_wex_e99gXKb/image_01.jpg,12.09669212278482,292.9298694992061,0,,"only 0 of 8 round hour markers (1,2,4,5,7,8,10,11) segmented in this photo -- marker_consensus.MIN_PEERS_FOR_CONIC requires at least 5 to fit a 5-degree-of-freedom conic; corridor omitted, not fabricated",True,,0.5,0.9794853963838664,86.8276429238165,False,"only 0 of 8 round hour markers (1,2,4,5,7,8,10,11) segmented in this photo -- marker_consensus.MIN_PEERS_FOR_CONIC requires at least 5 to fit a 5-degree-of-freedom conic; corridor omitted, not fabricated",,,,,,,,0.5779231475034672,0.6474347164685975,0.6810917802592122,0.10316863275574506,0.20990821974078777,0.2435652835314025,0.11836116665449009,1.234171701935717,1.0662467421058502e-16,0.6737665035234219,-0.09467939631749327,-0.1165426651399286,-0.02718898839416183,-0.11035563776333833,-9.673135918690972,-11.964978696741765,8.917218956703094,,,,,,,,,
gen_wex_e99gXKb,gen_wex_e99gXKb,gen,gen_candidate,calibration,Rolex,gen/calibration/gen_wex_e99gXKb/image_02.jpg,8.61520267492932,137.96092224121097,5,"2,4,5,7,11",,True,,0.5,0.9792429792429792,82.70594174223203,True,,0.5155630734907566,-0.6314478432886483,0.0026713717352160327,True,4.31898887136464e-13,1.1873694790255545e-12,3.87782495713839e-13,0.6666765875041857,0.7469404875228318,0.7873069248048836,0.12063033730069794,0.10369307519511639,0.1440595124771682,0.13592223415404026,1.2043194964829838,2.854510020953265e-16,0.6653707667132731,-0.0832344258360445,-0.09396555264738787,0.023833574918565283,-0.08969492820552268,-6.847466977090795,-5.083580519820547,6.976488859139067,0.7118547580712518,0.7566122364692409,0.7774286572735333,0.06557389920228152,0.11357134272646674,0.1343877635307591,1.0453080147889158,1.0074730179350744,0.9469289369957775
