source_id,physical_watch_id,class_label,provenance,split,factory,local_path,tilt_deg,axis_ratio,dial_radius_px,hour,marker_shape,foreshortened_axis_deg,tilt_alignment_deg,expected_px_x,expected_px_y,detected_px_x,detected_px_y,px_dx,px_dy,px_dist,px_dist_pct_dial_radius,basis_local_radial,basis_local_tangential,radial_current_pct_r,angular_current_deg,area_norm,anisotropy,rotation_deg,jacobian_curvature_frac
rep_vsf_GKJDidL,rep_vsf_GKJDidL,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_GKJDidL/image_01.jpg,13.7608,0.971297,226.256,10,round,143,67,659.31,522.074,662.165,512.668,2.85494,-9.4061,9.82982,4.34457,0.00953317,0.0425833,1.07244,3.20473,0.00842912,4.08185,,3.65523e-14
rep_vsf_GKJDidL,rep_vsf_GKJDidL,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_GKJDidL/image_01.jpg,13.7608,0.971297,226.256,11,round,143,83,720.697,460.806,727.032,454.94,6.33433,-5.86545,8.63292,3.81556,0.00865019,0.0377263,0.958641,2.84313,0.0148462,10.2298,,9.74194e-15
rep_vsf_GKJDidL,rep_vsf_GKJDidL,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_GKJDidL/image_01.jpg,13.7608,0.971297,226.256,12,triangle,143,53,805.117,442.298,816.668,434.427,11.5504,-7.87054,13.977,6.17753,0.035622,0.0515809,3.73374,3.80961,0.0132737,2.12255,-5.17956,1.22122e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,1,round,340,40,620.946,598.819,616.52,612.488,-4.42633,13.6692,14.368,7.66555,-0.0754765,0.0131286,-7.53489,1.11339,0.011841,1.31901,,4.56477e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,2,round,340,10,674.222,648.758,663.951,659.662,-10.2713,10.9039,14.9798,7.99196,-0.0775205,0.0201411,-7.72194,1.71298,0.0104889,1.09844,,1.46818e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,4,round,340,50,679.449,789.791,666.166,786.903,-13.2827,-2.88751,13.5929,7.25202,-0.0698293,0.0199099,-6.95384,1.67422,0.0112575,1.15165,,2.84944e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,5,round,340,80,630,843.095,620.723,833.412,-9.27706,-9.68352,13.4102,7.15457,-0.0698379,0.0147248,-6.96788,1.23838,0.0116275,1.07925,,2.1941e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,6,baton,340,70,560.093,852.27,559.45,845.119,-0.642147,-7.15152,7.18029,3.83079,-0.0381476,0.00201568,-3.81444,0.177991,0.0115848,7.84978,-0.835993,2.33683e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,7,round,340,40,489.675,847.693,497.123,835.681,7.44732,-12.0126,14.1338,7.54061,-0.0753003,-0.00524068,-7.528,-0.444373,0.0115136,1.16899,,2.21448e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,8,round,340,10,436.4,797.755,449.636,791.351,13.2357,-6.40363,14.7034,7.84449,-0.0782456,-0.00851183,-7.81917,-0.724879,0.0109728,1.40398,,1.59103e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,9,baton,340,20,426.945,727.462,435.132,729.174,8.18709,1.71199,8.36417,4.46241,-0.043424,-0.0105321,-4.33378,-0.93756,0.0115848,6.18149,-0.980674,1.05602e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,11,round,340,80,480.622,603.417,489.669,614.927,9.04767,11.5099,14.6403,7.81083,-0.0774216,0.00851266,-7.73678,0.724064,0.0118552,1.36609,,4.13948e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_01.jpg,6.63966,0.993293,187.436,12,triangle,340,70,550.167,584.477,552.73,598.956,2.56273,14.479,14.704,7.84484,-0.0774538,0.0108302,-7.73651,0.937912,0.0172206,1.35562,-3.80472,2.41247e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_02.jpg,4.07304,0.997474,348.576,6,baton,337,67,621.906,1213.58,636.29,1204.26,14.3839,-9.32464,17.1419,4.91769,-0.0286754,-0.04002,-2.74601,-3.47877,0.00969917,3.54932,-0.273995,2.31699e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_02.jpg,4.07304,0.997474,348.576,9,baton,337,23,393.998,962.667,401.973,975.407,7.97473,12.7393,15.0295,4.31169,-0.0245641,-0.0353749,-2.36203,-3.05677,0.00936173,2.07037,-0.41728,1.1151e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,1,round,179,59,651.555,707.987,654.243,706.048,2.68819,-1.93918,3.31463,1.10096,0.00996153,0.00469993,0.997604,0.353871,0.0171333,1.1492,,2.29499e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,2,round,179,29,735.651,789.394,738.276,788.696,2.62515,-0.697364,2.7162,0.902187,0.0086751,0.00251267,0.867925,0.189508,0.0170671,1.08612,,1.70187e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,4,round,179,31,739.611,1015.73,741.796,1017.99,2.18488,2.25541,3.14016,1.043,0.00998153,0.00302147,0.998752,0.227491,0.0179938,1.3595,,2.17102e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,5,round,179,61,658.413,1100.02,658.198,1101.65,-0.215142,1.63083,1.64496,0.546373,0.00426887,0.00340018,0.427652,0.257941,0.0194501,1.46077,,2.94772e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,6,baton,179,89,545.708,1113.02,544.455,1115.76,-1.25266,2.73673,3.00979,0.999702,0.00900538,0.00432428,0.901881,0.355974,0.0191081,9.03166,-1.60115,1.35495e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,7,round,179,59,432.617,1103.95,431.473,1103.1,-1.14378,-0.849361,1.42466,0.473201,-0.000620275,0.00469247,-0.0605603,0.358292,0.0198362,1.48062,,2.41513e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,8,round,179,29,348.52,1022.54,347.263,1021.12,-1.25695,-1.4244,1.89969,0.630983,0.00114898,0.00620288,0.117456,0.4725,0.0183137,1.39833,,2.7106e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,9,baton,179,1,335.532,909.566,330.767,906.926,-4.76421,-2.64008,5.44681,1.80916,0.0156874,0.00903237,1.57454,0.736442,0.0172712,10.3265,-4.7489,6.92719e-15
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,10,round,179,31,344.561,796.205,344.211,794.228,-0.349749,-1.97659,2.0073,0.666724,0.00419583,0.00517152,0.421354,0.39235,0.0187109,1.21415,,1.11651e-14
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,11,round,179,61,425.758,711.919,426.614,708.587,0.855301,-3.33178,3.43981,1.14253,0.00800929,0.00813177,0.805285,0.613824,0.0175249,1.27568,,9.52859e-15
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_HCz9EAj/image_07.jpg,3.97436,0.997595,301.069,12,triangle,179,89,538.189,683.246,540.185,681.352,1.99551,-1.89372,2.75104,0.913759,0.0061662,0.00674521,0.619673,0.518625,0.0241168,2.07517,-0.111923,7.06476e-15
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,1,round,349,49,866.762,267.819,867.228,268.245,0.466773,0.425625,0.631691,0.27304,-0.000472602,0.00268506,-0.0467799,0.204978,0.0164129,1.04281,,2.23826e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,2,round,349,19,927.848,334.15,928.898,334.388,1.04963,0.237838,1.07624,0.46519,0.00355476,0.00303592,0.356087,0.230526,0.0169267,1.16491,,2.31257e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,4,round,349,41,922.198,508.891,922.267,511.062,0.0689869,2.1709,2.172,0.938817,0.00517783,0.00775812,0.521762,0.587814,0.016908,1.32002,,1.45678e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,5,round,349,71,856.975,570.48,855.211,571.923,-1.76459,1.44318,2.27959,0.985323,0.0018771,0.00970739,0.193968,0.738715,0.0169454,1.54427,,2.26725e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,6,baton,349,79,770.429,575.761,767.935,578.433,-2.4941,2.67274,3.65569,1.58012,0.0118749,0.0104669,1.19532,0.85804,0.0177581,9.52087,-0.177556,2.19324e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,7,round,349,49,684.433,564.002,682.823,563.317,-1.60997,-0.685143,1.74969,0.756281,0.00122533,0.00748552,0.126257,0.570141,0.015376,1.22843,,2.69493e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,8,round,349,19,623.347,497.672,623.86,498.482,0.513045,0.809602,0.958473,0.414287,-0.000333798,-0.00411016,-0.0322545,-0.313711,0.0154134,1.06477,,2.31257e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,9,baton,349,11,617.759,409.986,615.639,411.446,-2.12072,1.46076,2.57513,1.11306,0.00901404,-0.00661217,0.904545,-0.544297,0.018468,9.18243,-0.491728,1.58753e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,10,round,349,41,628.997,322.931,629.276,325.813,0.279079,2.88175,2.89523,1.25142,-0.00756408,-0.00986474,-0.749864,-0.76022,0.0151144,1.11757,,1.76758e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_00.jpg,9.40112,0.986569,231.355,11,round,349,71,694.22,261.342,693.688,263.872,-0.531224,2.53014,2.58531,1.11747,-0.00850304,-0.0071652,-0.846847,-0.552895,0.0163101,1.1517,,1.50499e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,1,round,343,43,870.651,267.689,871.304,267.744,0.652921,0.0551774,0.655248,0.289445,0.00134669,0.0025775,0.135111,0.196292,0.0165859,1.04345,,1.82137e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,2,round,343,13,930.323,332.777,931.55,332.881,1.22735,0.104526,1.2318,0.544125,0.00461326,0.00293341,0.461896,0.22243,0.0171128,1.16961,,8.30408e-15
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,4,round,343,47,924.333,503.536,924.275,505.748,-0.0580386,2.21219,2.21295,0.977535,0.00493796,0.00837929,0.49844,0.635076,0.0169469,1.37606,,1.37225e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,5,round,343,77,860.278,563.452,858.549,565.13,-1.72867,1.67772,2.40895,1.06411,0.00295106,0.0102588,0.302085,0.77956,0.0169567,1.58247,,1.27492e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,6,baton,343,73,775.478,568.246,773.065,570.764,-2.41295,2.51853,3.48788,1.54071,0.0115032,0.0103141,1.15793,0.845966,0.0175713,9.49435,-0.396589,5.4363e-15
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,7,round,343,43,691.263,556.389,690.588,557.154,-0.675337,0.764792,1.02029,0.450695,0.0044547,0.000750592,0.445508,0.056927,0.0137468,1.34929,,2.44129e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,8,round,343,13,631.592,491.301,632.129,492.298,0.537324,0.996397,1.13204,0.500062,-6.03675e-05,-0.00497366,-0.00438967,-0.379479,0.0151907,1.07774,,8.30408e-15
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,9,baton,343,17,626.346,405.577,624.394,407.207,-1.9515,1.62965,2.54246,1.12309,0.00840499,-0.00751491,0.84456,-0.619144,0.0182738,9.24893,-0.429392,2.71452e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,10,round,343,47,637.581,320.542,637.551,323.163,-0.0301908,2.62102,2.62119,1.15787,-0.00599521,-0.00983614,-0.593028,-0.75642,0.0152395,1.13619,,2.7487e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,11,round,343,77,701.637,260.626,700.946,262.528,-0.690929,1.9021,2.0237,0.893935,-0.00595912,-0.00663853,-0.592954,-0.510508,0.0162835,1.17142,,1.14012e-14
rep_vsf_oVwWMrC,rep_vsf_oVwWMrC,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_oVwWMrC/image_01.jpg,8.87695,0.988022,226.381,12,triangle,343,73,786.851,244.008,786.464,244.334,-0.386768,0.325869,0.505747,0.223405,-0.00150206,-0.00166534,-0.150018,-0.129379,0.0252691,2.15341,1.39712,4.60623e-15
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,1,round,102,18,477.928,294.837,478.182,296.431,0.254158,1.59341,1.61355,0.713064,-0.00545364,0.00459864,-0.543945,0.353405,0.0148619,1.07708,,1.41302e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,2,round,102,48,538.974,358.205,538.548,359.505,-0.426179,1.30057,1.36861,0.60482,-0.0044287,0.00412442,-0.44173,0.316526,0.0150865,1.09897,,1.88926e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,5,round,102,42,472.353,588.967,470.947,588.734,-1.40579,-0.232965,1.42496,0.62972,-0.00390096,0.00493861,-0.388464,0.378742,0.0148326,1.54427,,1.09475e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,6,baton,102,12,387.196,595.593,386.787,597.418,-0.408601,1.82495,1.87014,0.826454,0.0081029,0.00165164,0.810486,0.13614,0.0215019,6.80847,-1.04641,2.29674e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,7,round,102,18,302.352,585.661,302.912,585.499,0.559828,-0.16161,0.582688,0.257502,-0.00188975,-0.00174798,-0.188771,-0.133694,0.0152525,1.11255,,3.59806e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,8,round,102,48,241.306,522.294,241.024,522.024,-0.281662,-0.269629,0.389914,0.172311,0.000512841,0.0016445,0.051464,0.125378,0.016932,1.50359,,9.59075e-15
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,9,baton,102,78,234.627,437.225,233.992,437.388,-0.634368,0.163682,0.655144,0.289522,0.00278767,-0.000778147,0.278811,-0.0646351,0.0196955,9.64096,0.489651,1.27988e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,10,round,102,72,244.524,352.478,243.969,352.491,-0.554894,0.0126433,0.555038,0.245283,0.0020694,-0.0013144,0.207055,-0.100003,0.0177425,1.59584,,1.15411e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,11,round,102,42,307.927,291.531,308.084,292.16,0.157113,0.629229,0.648547,0.286607,-0.00277056,-0.000737626,-0.27702,-0.0564838,0.0162583,1.37745,,2.09761e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_00.jpg,2.8114,0.998796,226.285,12,triangle,102,12,393.307,273.147,391.71,275.667,-1.59764,2.52035,2.98406,1.31872,-0.0112793,-0.00684422,-1.12472,-0.538852,0.0275561,1.95848,3.90501,8.82859e-15
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,1,round,34,86,506.141,321.379,506.009,321.371,-0.131753,-0.00735644,0.131958,0.057002,-0.000271823,-0.000501205,-0.0271656,-0.0382521,0.0156743,1.26495,,1.90584e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,2,round,34,64,567.81,386.851,567.7,386.868,-0.110233,0.0166576,0.111485,0.0481583,-0.000453288,-0.000162674,-0.045327,-0.0124183,0.0164301,1.40248,,1.87092e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,5,round,34,26,497.036,622.436,495.562,621.83,-1.47477,-0.60593,1.5944,0.688735,-0.00532891,0.00436923,-0.531611,0.335719,0.0144428,1.62084,,2.66697e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,6,baton,34,56,409.91,628.381,410.017,629.672,0.107188,1.29163,1.29607,0.559866,0.00556234,-0.000631616,0.556263,-0.0522537,0.0223453,6.61162,-0.379358,2.43621e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,7,round,34,86,323.297,617.377,322.978,615.912,-0.319066,-1.46472,1.49907,0.647555,-0.00465652,0.00450048,-0.464295,0.345492,0.0157956,1.33964,,1.85575e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,8,round,34,64,261.627,551.904,261.851,550.422,0.223917,-1.48196,1.49878,0.647432,-0.00388266,0.00517799,-0.386472,0.397089,0.0165327,1.48108,,1.43206e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,9,baton,34,34,255.785,464.75,254.88,463.669,-0.905406,-1.08078,1.40991,0.60904,0.00405138,0.00455178,0.406637,0.377388,0.019537,9.86307,0.439321,9.46035e-15
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,10,round,34,4,266.884,378.089,267.555,377.23,0.670726,-0.859487,1.09023,0.470946,-0.000514099,0.00467845,-0.0499517,0.357171,0.0169432,1.45419,,1.5385e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,11,round,34,26,332.401,316.32,331.403,315.698,-0.998642,-0.622371,1.1767,0.508302,0.00441513,-0.00252488,0.441935,-0.191503,0.0154224,1.10829,,1.25545e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_03.jpg,2.82735,0.998783,231.497,12,triangle,34,56,419.891,298.34,420.601,299.31,0.709327,0.970283,1.20191,0.519192,-0.00409944,0.00319013,-0.409251,0.248714,0.0266837,2.03296,-2.2403,1.39393e-14
rep_vsf_KfRKFwA,rep_vsf_KfRKFwA,rep,rep_labelled,calibration,VSF,rep/calibration/rep_vsf_KfRKFwA/image_08.jpg,5.38557,0.995586,217.413,10,round,137,73,310.414,425.557,316.346,418.096,5.93231,-7.46144,9.53234,4.38443,-0.00590772,0.0435374,-0.46368,3.34412,0.0108635,11.0894,,1.27102e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,1,round,11,71,568.275,397.751,568.984,397.584,0.709047,-0.167132,0.728478,0.342664,0.0023784,0.00247039,0.238245,0.187877,0.0202785,1.25188,,1.57211e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,2,round,11,41,625.907,456.936,626.356,458.343,0.448734,1.40696,1.47679,0.694658,-0.00139052,0.00680168,-0.135966,0.519866,0.0193493,1.23451,,1.41801e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,4,round,11,19,623.887,616.752,623.036,618.154,-0.851217,1.40164,1.63987,0.771367,-8.24138e-05,0.00770638,-0.0042871,0.587984,0.0195484,1.29204,,1.49471e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,5,round,11,49,564.777,674.561,564.657,676.381,-0.119224,1.8203,1.8242,0.858074,0.00718597,0.00467194,0.720036,0.353052,0.0184863,1.15408,,2.68424e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,6,baton,11,79,484.941,681.412,483.761,682.321,-1.17954,0.909521,1.48947,0.700624,0.00433871,0.00549975,0.436059,0.455791,0.0215065,6.96389,1.96831,1.45686e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,7,round,11,71,405.303,672.679,403.858,674.328,-1.44422,1.64819,2.19142,1.03081,0.0101268,0.00189219,1.01292,0.142439,0.0175902,1.24074,,2.57247e-14
rep_cf_xK08a3L,rep_cf_xK08a3L,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_xK08a3L/image_01.jpg,3.89486,0.99769,212.592,9,baton,11,11,340.905,533.495,338.94,535.264,-1.96544,1.76919,2.64443,1.2439,0.00914906,-0.00842137,0.919999,-0.693078,0.0188625,8.56589,0.774624,1.50143e-14
