source_class,feature,n,median,mad,p10,p90,min,max
auction_house,h11.outer_r,7,0.8263691684513481,0.009538448253605392,0.7750636887490744,0.8339794735302853,0.753676292081426,0.8359076167049535
auction_house,h11.outer_t,7,0.00011584798692948484,0.0008891028490884412,-0.0016530620628307123,0.009824713986991147,-0.0029727728638383466,0.019904255096519108
auction_house,h11.radial_span,7,0.15856544080953605,0.005622401861735404,0.1390602513629171,0.1646159568018077,0.1319996007961557,0.16525812799761208
auction_house,h11.segmentation_confidence,7,0.9178004218686233,0.028951707359702095,0.8819084219284415,0.9346037890175358,0.8769209737793119,0.9513477733166552
auction_house,h12.angular_residual_deg,6,-0.06127196695771886,0.10572267023991344,-0.219760903923941,0.07699598763886684,-0.2681096522773032,0.11395879036848555
auction_house,h12.anisotropy,6,2.0726929426718987,0.09425016463947955,1.6688726063358028,2.1669431073113783,1.5438534619086954,2.1981119140824084
auction_house,h12.area_norm,6,0.03214740583270623,0.0012159797796741957,0.029275461316573888,0.03336338561238042,0.029173059461093397,0.03338219470147055
auction_house,h12.axis_residual_deg,6,1.7684867858151136,1.1474065061615875,0.248283038616254,3.2693476465954774,-0.1826632934332011,3.5646529102020708
auction_house,h12.centre_r,6,0.7298857167133488,0.00473387667628683,0.704645753228623,0.7346195933896356,0.6995948938476292,0.7349363916184158
auction_house,h12.centre_t,6,-0.0007977202178617233,0.0013532113647695097,-0.0027972140520959657,0.0009195363118518786,-0.0034026075482982633,0.0013244704500584058
auction_house,h12.diameter_over_dial,6,0.20229450609949096,0.0038111851500812755,0.19301102169422824,0.20610569124957223,0.19272854730624206,0.20616373404883837
auction_house,h12.inner_r,6,0.5709185064898374,0.001330017192862576,0.5694209038942792,0.5730578672229438,0.5693894849718271,0.574003377243431
auction_house,h12.inner_t,6,0.005585681727298047,0.0079165244147613,-0.012284918263384088,0.013502206142059346,-0.01327896479454829,0.02044570481541738
auction_house,h12.outer_r,6,0.8269819384943183,0.00818712868512017,0.7934246896167486,0.8351690671794385,0.7867343960567228,0.8355269024821916
auction_house,h12.outer_t,6,-0.016507655771233726,0.05210783053182765,-0.06861548630306138,0.09091771808714602,-0.06888290351634066,0.0953194730523907
auction_house,h12.radial_span,6,0.25543468394254076,0.008635281268756678,0.22267376852960677,0.26406996521129744,0.21462203885426623,0.2657978128904491
auction_house,h12.segmentation_confidence,6,0.9033303204139779,0.012105294974137426,0.8912250254398404,0.9392413775711799,0.8901473773823656,0.9401956600077352
auction_house,h12.stage3_apex_r_projective,8,0.5888148330300245,0.003982800203401249,0.5848238128602263,0.6036688291635425,0.5842375777982253,0.6063632424876004
auction_house,h12.stage3_apex_r_projective_over_round_inner,8,0.8646326476211812,0.005848458448459937,0.8587721187374836,0.8864446830595337,0.8579112742998902,0.8904012371330402
auction_house,h12.stage3_apex_r_simple,8,0.5533048166988443,0.003856401582118474,0.5491548302078456,0.55843969116761,0.5486798547190938,0.5587561152240252
auction_house,h12.stage3_apex_tangential_offset_canonical,8,0.00014415593943228238,0.0012473295600794803,-0.0018277745071821276,0.005790100419921023,-0.002209308056174602,0.007908149499842473
