source_class,feature,n,median,mad,p10,p90,min,max
Chrono24,h12.stage3_axis_incidence_canonical,1,-0.022916040681368426,0.0,-0.022916040681368426,-0.022916040681368426,-0.022916040681368426,-0.022916040681368426
Chrono24,h12.stage3_base_half_width_symmetry,1,-6.101584729006937e-17,0.0,-6.101584729006937e-17,-6.101584729006937e-17,-6.101584729006937e-17,-6.101584729006937e-17
Chrono24,h12.stage3_base_line_angular_deviation_deg,1,1.7570615860904961,0.0,1.7570615860904961,1.7570615860904961,1.7570615860904961,1.7570615860904961
Chrono24,h12.stage3_base_r_projective,1,0.81077229366054,0.0,0.81077229366054,0.81077229366054,0.81077229366054,0.81077229366054
Chrono24,h12.stage3_base_r_projective_over_round_outer,1,0.9875423796108893,0.0,0.9875423796108893,0.9875423796108893,0.9875423796108893,0.9875423796108893
Chrono24,h12.stage3_base_r_simple,1,0.8126082372964558,0.0,0.8126082372964558,0.8126082372964558,0.8126082372964558,0.8126082372964558
Chrono24,h12.stage3_base_tangential_offset_canonical,1,0.006469691764165331,0.0,0.006469691764165331,0.006469691764165331,0.006469691764165331,0.006469691764165331
Chrono24,h12.stage3_base_to_minute_track_gap_projective,1,0.08022770633945997,0.0,0.08022770633945997,0.08022770633945997,0.08022770633945997,0.08022770633945997
Chrono24,h12.stage3_base_to_minute_track_gap_simple,1,0.0783917627035442,0.0,0.0783917627035442,0.0783917627035442,0.0783917627035442,0.0783917627035442
Chrono24,h12.stage3_base_width_over_height,1,0.8869869216990549,0.0,0.8869869216990549,0.8869869216990549,0.8869869216990549,0.8869869216990549
Chrono24,h12.stage3_centre_r_projective,1,0.7339184292762057,0.0,0.7339184292762057,0.7339184292762057,0.7339184292762057,0.7339184292762057
Chrono24,h12.stage3_centre_r_projective_over_round_centre,1,0.9772548991693817,0.0,0.9772548991693817,0.9772548991693817,0.9772548991693817,0.9772548991693817
Chrono24,h12.stage3_centre_r_simple,1,0.7273380679968479,0.0,0.7273380679968479,0.7273380679968479,0.7273380679968479,0.7273380679968479
